user_id,event_type,mode,department,past_user_attendance_rate,days_before_registration,reminder_sent,day_of_week,is_weekend,attended
20114,Cultural,Online,Sales,0.13,23,0,Monday,0,0
20115,Conference,Hybrid,Marketing,0.2,28,1,Wednesday,0,0
20116,Workshop,Hybrid,Operations,0.95,37,0,Tuesday,0,0
20117,Webinar,Offline,Finance,0.33,1,1,Saturday,1,0
20118,Meetup,Online,Finance,0.36,15,0,Saturday,1,1
20119,Seminar,Hybrid,Operations,0.42,33,1,Friday,0,0
20120,Seminar,Offline,Sales,0.62,39,0,Saturday,1,1
20121,Conference,Offline,Engineering,0.93,2,1,Friday,0,1
20122,Training,Hybrid,Finance,0.35,8,1,Sunday,1,0
20123,Webinar,Offline,Sales,0.65,26,0,Saturday,1,1
20124,Workshop,Offline,Marketing,0.86,42,0,Tuesday,0,1
20125,Webinar,Online,Finance,0.19,42,0,Saturday,1,1
20126,Cultural,Offline,Finance,0.92,56,0,Sunday,1,1
20127,Sports,Online,Operations,0.44,22,1,Thursday,0,1
20128,Workshop,Offline,Leadership,0.49,12,0,Thursday,0,1
20129,Conference,Offline,Marketing,0.32,4,0,Tuesday,0,0
20130,Cultural,Hybrid,Engineering,0.45,8,1,Friday,0,1
20131,Training,Offline,Operations,0.71,43,0,Wednesday,0,1
20132,Webinar,Online,Sales,0.98,24,0,Sunday,1,1
20133,Cultural,Offline,Design,0.41,10,1,Sunday,1,1
20134,Training,Offline,Sales,0.5,25,1,Saturday,1,1
20135,Cultural,Offline,Engineering,0.66,34,1,Thursday,0,1
20136,Training,Offline,Sales,0.21,28,1,Thursday,0,0
20137,Conference,Online,Design,0.84,57,1,Tuesday,0,1
20138,Workshop,Online,Engineering,0.29,59,1,Sunday,1,0
20139,Meetup,Offline,Sales,0.27,42,0,Wednesday,0,0
20140,Meetup,Hybrid,Operations,0.3,4,0,Tuesday,0,0
20141,Webinar,Online,Leadership,0.54,1,1,Sunday,1,1
20142,Sports,Hybrid,Engineering,0.58,25,1,Monday,0,1
20143,Conference,Offline,Engineering,0.71,20,0,Wednesday,0,1
20144,Webinar,Online,Sales,0.56,45,1,Saturday,1,1
20145,Conference,Offline,Leadership,0.21,54,0,Monday,0,0
20146,Sports,Online,Design,0.54,38,1,Saturday,1,1
20147,Meetup,Hybrid,Sales,0.47,27,1,Monday,0,0
20148,Training,Online,Sales,0.99,47,1,Friday,0,1
20149,Conference,Offline,Finance,0.95,56,0,Monday,0,1
20150,Workshop,Hybrid,Engineering,0.48,1,0,Thursday,0,1
20151,Training,Hybrid,HR,0.19,13,1,Tuesday,0,0
20152,Training,Online,Leadership,0.57,8,1,Thursday,0,0
20153,Conference,Hybrid,Operations,0.49,40,1,Sunday,1,1
20154,Training,Hybrid,Finance,0.13,46,0,Sunday,1,0
20155,Meetup,Offline,Leadership,0.66,22,1,Friday,0,0
20156,Seminar,Online,Finance,0.42,11,1,Friday,0,0
20157,Training,Offline,Sales,0.18,36,0,Wednesday,0,0
20158,Workshop,Hybrid,Leadership,0.39,58,0,Tuesday,0,0
20159,Sports,Online,Finance,0.56,39,1,Saturday,1,1
20160,Webinar,Hybrid,Operations,0.13,23,0,Wednesday,0,0
20161,Webinar,Online,HR,0.74,21,1,Tuesday,0,1
20162,Meetup,Hybrid,Design,0.15,26,1,Wednesday,0,0
20163,Seminar,Offline,Marketing,0.91,20,0,Friday,0,1
20164,Summit,Offline,HR,0.47,51,1,Thursday,0,0
20165,Webinar,Online,Marketing,0.63,9,0,Thursday,0,1
20166,Sports,Hybrid,Sales,0.46,22,0,Thursday,0,1
20167,Workshop,Online,Operations,0.39,41,0,Wednesday,0,1
20168,Workshop,Offline,Sales,0.28,48,1,Tuesday,0,0
20169,Seminar,Hybrid,Operations,0.64,34,0,Tuesday,0,1
20170,Summit,Online,Engineering,0.11,59,0,Saturday,1,0
20171,Training,Offline,Finance,0.57,52,1,Tuesday,0,1
20172,Webinar,Hybrid,Marketing,0.99,17,1,Friday,0,1
20173,Meetup,Online,Operations,0.55,60,1,Monday,0,1
20174,Conference,Online,Engineering,0.58,14,0,Tuesday,0,1
20175,Cultural,Offline,Design,0.58,7,0,Sunday,1,1
20176,Cultural,Offline,Engineering,0.74,13,1,Wednesday,0,1
20177,Webinar,Offline,Design,0.85,1,1,Saturday,1,1
20178,Cultural,Offline,Sales,0.41,13,1,Wednesday,0,0
20179,Cultural,Online,Engineering,0.98,58,1,Friday,0,1
20180,Seminar,Online,Sales,0.15,59,1,Saturday,1,0
20181,Webinar,Online,HR,0.25,20,1,Friday,0,1
20182,Workshop,Hybrid,Marketing,0.56,17,1,Thursday,0,1
20183,Seminar,Hybrid,Finance,0.19,14,0,Tuesday,0,0
20184,Workshop,Online,Sales,0.76,17,0,Monday,0,1
20185,Meetup,Online,Operations,0.97,14,1,Wednesday,0,1
20186,Sports,Offline,Engineering,0.17,4,0,Wednesday,0,0
20187,Sports,Offline,HR,0.76,38,0,Thursday,0,0
20188,Sports,Hybrid,Finance,0.66,45,1,Saturday,1,1
20189,Meetup,Offline,Engineering,0.47,6,0,Wednesday,0,0
20190,Webinar,Online,Leadership,0.97,58,1,Saturday,1,1
20191,Training,Offline,Marketing,0.57,11,0,Saturday,1,0
20192,Summit,Offline,Finance,0.16,4,0,Saturday,1,0
20193,Meetup,Hybrid,Finance,0.85,24,1,Wednesday,0,1
20194,Summit,Online,HR,0.82,50,0,Sunday,1,1
20195,Sports,Online,Finance,0.72,49,1,Sunday,1,1
20196,Workshop,Online,Engineering,0.83,36,1,Wednesday,0,1
20197,Conference,Online,Design,0.52,55,1,Sunday,1,1
20198,Sports,Offline,Leadership,0.48,53,0,Saturday,1,0
20199,Cultural,Hybrid,Sales,0.31,37,0,Saturday,1,0
20200,Summit,Hybrid,HR,0.6,10,1,Wednesday,0,0
20201,Conference,Hybrid,Engineering,0.23,36,0,Friday,0,0
20202,Seminar,Hybrid,Sales,0.85,41,1,Friday,0,1
20203,Workshop,Online,Design,0.63,44,0,Friday,0,1
20204,Cultural,Hybrid,HR,0.29,45,0,Friday,0,0
20205,Seminar,Hybrid,Design,0.93,28,1,Tuesday,0,1
20206,Seminar,Offline,Engineering,0.78,36,0,Tuesday,0,0
20207,Workshop,Online,Operations,0.84,57,1,Saturday,1,1
20208,Conference,Hybrid,Design,0.89,20,1,Tuesday,0,1
20209,Seminar,Hybrid,Sales,0.43,58,1,Wednesday,0,0
20210,Workshop,Hybrid,HR,0.35,4,1,Friday,0,1
20211,Seminar,Offline,Leadership,0.7,48,0,Thursday,0,1
20212,Webinar,Online,HR,0.45,47,0,Tuesday,0,0
20213,Cultural,Hybrid,Marketing,0.71,49,0,Wednesday,0,1
20214,Conference,Hybrid,Design,0.49,25,0,Monday,0,1
20215,Workshop,Online,HR,0.47,0,1,Monday,0,1
20216,Sports,Online,Leadership,0.24,30,0,Tuesday,0,0
20217,Cultural,Offline,Design,0.56,47,0,Wednesday,0,0
20218,Cultural,Offline,Engineering,0.75,47,1,Sunday,1,1
20219,Conference,Hybrid,HR,0.1,2,0,Friday,0,0
20220,Webinar,Hybrid,Design,0.17,28,1,Monday,0,0
20221,Webinar,Online,Marketing,0.99,55,0,Tuesday,0,1
20222,Training,Hybrid,HR,0.64,41,1,Thursday,0,1
20223,Workshop,Hybrid,Finance,0.18,45,1,Friday,0,0
20224,Conference,Offline,Design,0.6,34,1,Tuesday,0,1
20225,Conference,Online,Marketing,0.6,13,1,Sunday,1,1
20226,Cultural,Hybrid,Engineering,0.87,31,1,Tuesday,0,1
20227,Webinar,Hybrid,Operations,0.89,5,0,Thursday,0,1
20228,Seminar,Online,Engineering,0.22,0,0,Wednesday,0,0
20229,Training,Offline,HR,0.57,21,0,Wednesday,0,0
20230,Cultural,Online,Sales,0.81,23,1,Friday,0,1
20231,Meetup,Offline,Marketing,0.22,3,1,Sunday,1,0
20232,Meetup,Hybrid,Operations,0.25,56,1,Thursday,0,0
20233,Seminar,Offline,Marketing,0.73,14,0,Tuesday,0,1
20234,Sports,Offline,Design,0.68,40,0,Saturday,1,0
20235,Conference,Online,Leadership,0.81,26,1,Wednesday,0,1
20236,Summit,Online,Design,0.81,19,1,Monday,0,1
20237,Conference,Offline,Leadership,0.77,40,0,Friday,0,1
20238,Cultural,Hybrid,Design,0.99,4,1,Sunday,1,1
20239,Workshop,Online,Sales,0.5,18,1,Thursday,0,1
20240,Training,Hybrid,Finance,0.52,18,1,Wednesday,0,1
20241,Webinar,Hybrid,Operations,0.3,22,1,Friday,0,0
20242,Workshop,Hybrid,Design,0.24,51,0,Thursday,0,0
20243,Workshop,Hybrid,HR,0.54,51,0,Sunday,1,1
20244,Seminar,Hybrid,Design,0.67,55,0,Sunday,1,1
20245,Conference,Online,Design,0.9,6,0,Monday,0,1
20246,Summit,Offline,Sales,0.17,35,1,Thursday,0,0
20247,Training,Offline,Finance,0.38,34,1,Sunday,1,0
20248,Cultural,Online,Leadership,0.99,30,1,Tuesday,0,1
20249,Conference,Online,HR,0.6,47,1,Thursday,0,0
20250,Workshop,Online,HR,0.52,21,0,Saturday,1,1
20251,Webinar,Offline,HR,0.29,37,0,Monday,0,1
20252,Summit,Offline,Sales,0.17,27,0,Saturday,1,0
20253,Webinar,Hybrid,Marketing,0.64,2,0,Monday,0,1
20254,Workshop,Offline,Sales,0.67,60,1,Saturday,1,1
20255,Cultural,Online,Finance,0.43,44,0,Sunday,1,0
20256,Sports,Hybrid,Marketing,0.77,45,1,Sunday,1,1
20257,Conference,Offline,Design,0.53,58,1,Wednesday,0,1
20258,Sports,Offline,Marketing,0.95,55,1,Sunday,1,1
20259,Training,Hybrid,Finance,0.17,6,1,Saturday,1,0
20260,Meetup,Offline,Finance,0.33,25,1,Monday,0,0
20261,Conference,Offline,Sales,0.8,19,0,Friday,0,1
20262,Meetup,Hybrid,Design,0.55,41,1,Monday,0,0
20263,Meetup,Online,Marketing,0.3,45,0,Friday,0,0
20264,Workshop,Offline,Operations,0.62,6,0,Tuesday,0,1
20265,Webinar,Offline,Marketing,0.64,19,0,Thursday,0,1
20266,Sports,Offline,Leadership,0.8,36,0,Saturday,1,1
20267,Seminar,Hybrid,Sales,0.7,18,1,Saturday,1,0
20268,Meetup,Hybrid,HR,0.22,56,0,Wednesday,0,0
20269,Webinar,Offline,Sales,0.37,20,0,Tuesday,0,1
20270,Webinar,Online,Leadership,0.82,27,0,Tuesday,0,1
20271,Cultural,Offline,Engineering,0.38,57,0,Tuesday,0,0
20272,Seminar,Online,Design,0.83,33,1,Sunday,1,1
20273,Summit,Offline,Marketing,0.34,2,0,Tuesday,0,0
20274,Seminar,Hybrid,Leadership,0.26,5,0,Wednesday,0,1
20275,Training,Hybrid,Finance,0.41,29,0,Saturday,1,0
20276,Seminar,Offline,Finance,0.21,1,0,Friday,0,0
20277,Sports,Offline,Engineering,0.32,21,1,Monday,0,0
20278,Workshop,Hybrid,Marketing,0.8,8,0,Sunday,1,1
20279,Conference,Offline,Sales,0.43,49,1,Saturday,1,0
20280,Cultural,Online,Operations,0.59,21,1,Sunday,1,1
20281,Webinar,Online,Leadership,1.0,31,1,Sunday,1,1
20282,Webinar,Offline,Operations,0.11,47,0,Thursday,0,1
20283,Cultural,Offline,HR,0.65,40,1,Wednesday,0,0
20284,Summit,Hybrid,Operations,0.65,53,0,Sunday,1,0
20285,Training,Online,HR,0.19,32,1,Friday,0,1
20286,Webinar,Offline,Sales,0.76,4,0,Saturday,1,1
20287,Conference,Online,Operations,0.93,53,0,Sunday,1,1
20288,Conference,Offline,Sales,0.87,42,0,Tuesday,0,0
20289,Conference,Hybrid,Marketing,0.99,30,0,Sunday,1,1
20290,Workshop,Online,Finance,0.78,0,0,Thursday,0,1
20291,Seminar,Online,Marketing,0.26,43,1,Thursday,0,0
20292,Summit,Online,Leadership,0.43,55,0,Tuesday,0,0
20293,Webinar,Hybrid,Design,0.43,35,1,Sunday,1,1
20294,Training,Offline,HR,0.94,4,1,Saturday,1,1
20295,Webinar,Offline,HR,0.2,35,1,Saturday,1,0
20296,Webinar,Offline,Marketing,0.22,35,0,Monday,0,0
20297,Meetup,Offline,Leadership,0.53,7,0,Monday,0,1
20298,Workshop,Hybrid,Leadership,0.92,48,1,Friday,0,1
20299,Seminar,Online,Engineering,0.55,5,1,Saturday,1,1
20300,Webinar,Offline,Operations,0.35,6,1,Wednesday,0,1
20301,Meetup,Offline,Sales,0.72,25,1,Sunday,1,1
20302,Training,Online,Leadership,0.41,16,0,Saturday,1,0
20303,Seminar,Hybrid,HR,0.59,59,0,Friday,0,0
20304,Conference,Online,Leadership,0.64,49,1,Friday,0,0
20305,Cultural,Offline,Leadership,0.66,14,1,Monday,0,1
20306,Meetup,Hybrid,Sales,0.66,7,0,Saturday,1,1
20307,Webinar,Hybrid,Design,0.93,39,0,Monday,0,1
20308,Meetup,Offline,Sales,0.95,16,1,Friday,0,1
20309,Conference,Offline,Operations,0.33,45,0,Tuesday,0,0
20310,Workshop,Offline,Leadership,0.79,38,1,Friday,0,1
20311,Summit,Offline,Leadership,0.78,44,0,Friday,0,1
20312,Conference,Hybrid,HR,0.63,59,0,Friday,0,1
20313,Conference,Offline,HR,0.29,42,0,Friday,0,0
20314,Workshop,Offline,Design,0.24,6,1,Monday,0,0
20315,Workshop,Online,Operations,0.35,1,1,Tuesday,0,0
20316,Webinar,Hybrid,Operations,0.98,17,1,Monday,0,1
20317,Sports,Offline,Design,0.59,0,1,Thursday,0,0
20318,Sports,Offline,HR,0.65,34,0,Tuesday,0,1
20319,Workshop,Offline,Sales,0.46,6,1,Friday,0,0
20320,Cultural,Offline,Finance,0.52,6,1,Tuesday,0,1
20321,Training,Offline,Marketing,0.44,20,0,Wednesday,0,0
20322,Cultural,Hybrid,Operations,0.72,10,1,Tuesday,0,1
20323,Cultural,Offline,Engineering,0.97,30,0,Saturday,1,1
20324,Workshop,Offline,Design,0.71,2,0,Saturday,1,1
20325,Workshop,Online,Engineering,0.99,59,0,Tuesday,0,1
20326,Training,Online,HR,0.38,42,1,Friday,0,1
20327,Meetup,Hybrid,Finance,0.24,10,1,Friday,0,0
20328,Seminar,Offline,Operations,0.7,32,0,Monday,0,0
20329,Meetup,Offline,HR,0.76,42,1,Monday,0,0
20330,Cultural,Offline,Finance,0.83,12,0,Sunday,1,1
20331,Cultural,Online,Marketing,0.35,26,0,Monday,0,1
20332,Sports,Online,Engineering,0.88,29,1,Thursday,0,1
20333,Summit,Offline,HR,0.13,10,0,Monday,0,0
20334,Training,Offline,Engineering,0.68,58,1,Saturday,1,0
20335,Seminar,Online,Engineering,0.77,43,0,Saturday,1,1
20336,Conference,Online,Engineering,0.18,7,1,Saturday,1,1
20337,Summit,Hybrid,Sales,0.9,24,0,Thursday,0,1
20338,Sports,Offline,Design,0.53,12,1,Friday,0,0
20339,Meetup,Online,Leadership,0.11,5,1,Sunday,1,0
20340,Webinar,Online,Engineering,0.86,25,1,Saturday,1,1
20341,Training,Hybrid,Finance,0.91,19,0,Friday,0,1
20342,Seminar,Online,Design,0.73,32,1,Monday,0,1
20343,Workshop,Hybrid,Marketing,0.86,17,1,Wednesday,0,0
20344,Sports,Offline,Design,0.61,22,1,Monday,0,1
20345,Conference,Online,Engineering,0.89,27,0,Tuesday,0,1
20346,Cultural,Online,Sales,0.43,58,1,Friday,0,1
20347,Summit,Hybrid,Leadership,0.63,3,1,Saturday,1,1
20348,Webinar,Hybrid,HR,0.75,18,1,Thursday,0,1
20349,Conference,Online,Operations,0.86,60,0,Saturday,1,1
20350,Webinar,Online,Marketing,0.99,16,0,Tuesday,0,1
20351,Workshop,Hybrid,Leadership,0.9,24,0,Wednesday,0,1
20352,Meetup,Hybrid,Engineering,0.42,43,1,Wednesday,0,1
20353,Webinar,Online,Marketing,0.82,42,0,Tuesday,0,0
20354,Summit,Hybrid,Marketing,0.72,16,0,Sunday,1,1
20355,Sports,Offline,Marketing,0.48,12,0,Thursday,0,0
20356,Meetup,Offline,HR,0.28,23,1,Monday,0,1
20357,Conference,Hybrid,Engineering,0.69,41,1,Thursday,0,1
20358,Summit,Hybrid,Leadership,0.34,10,1,Tuesday,0,0
20359,Workshop,Offline,Design,0.76,34,1,Friday,0,0
20360,Summit,Hybrid,Finance,0.49,12,0,Thursday,0,0
20361,Conference,Online,Finance,0.84,11,0,Sunday,1,1
20362,Webinar,Hybrid,Sales,0.47,5,1,Wednesday,0,0
20363,Training,Hybrid,HR,0.71,36,1,Tuesday,0,1
20364,Sports,Offline,Marketing,0.16,6,0,Friday,0,0
20365,Conference,Online,Engineering,0.69,22,0,Saturday,1,1
20366,Meetup,Hybrid,Leadership,0.62,51,1,Tuesday,0,1
20367,Seminar,Online,HR,0.99,36,1,Wednesday,0,0
20368,Cultural,Hybrid,Engineering,0.54,49,0,Sunday,1,1
20369,Conference,Online,Marketing,0.74,0,1,Friday,0,1
20370,Webinar,Offline,Engineering,0.87,0,1,Sunday,1,1
20371,Training,Online,Sales,0.26,37,0,Friday,0,0
20372,Cultural,Offline,Operations,0.34,5,0,Thursday,0,0
20373,Webinar,Online,Operations,0.84,34,1,Monday,0,1
20374,Training,Online,Leadership,0.73,7,0,Tuesday,0,0
20375,Webinar,Online,Marketing,0.11,41,1,Friday,0,0
20376,Conference,Online,Sales,0.98,4,0,Tuesday,0,1
20377,Cultural,Offline,Leadership,0.42,14,1,Saturday,1,0
20378,Conference,Online,Sales,0.67,30,0,Saturday,1,0
20379,Training,Offline,Marketing,0.27,26,1,Thursday,0,1
20380,Sports,Hybrid,Sales,0.32,54,1,Thursday,0,1
20381,Summit,Hybrid,Sales,0.98,56,1,Tuesday,0,1
20382,Seminar,Offline,HR,0.89,40,1,Monday,0,1
20383,Webinar,Online,Marketing,0.39,20,1,Friday,0,1
20384,Sports,Offline,Sales,0.85,20,1,Saturday,1,0
20385,Meetup,Online,Sales,0.48,39,0,Thursday,0,0
20386,Workshop,Online,Marketing,0.52,51,1,Thursday,0,0
20387,Workshop,Hybrid,HR,0.51,55,0,Wednesday,0,1
20388,Sports,Hybrid,Sales,0.85,33,0,Saturday,1,1
20389,Webinar,Hybrid,Finance,0.87,6,0,Wednesday,0,1
20390,Cultural,Hybrid,Marketing,0.97,16,0,Friday,0,1
20391,Summit,Hybrid,Sales,0.89,27,1,Monday,0,0
20392,Webinar,Hybrid,Sales,0.72,29,0,Monday,0,0
20393,Seminar,Offline,Finance,0.49,18,1,Monday,0,0
20394,Meetup,Online,Leadership,0.78,40,1,Thursday,0,1
20395,Meetup,Online,Operations,0.84,5,1,Saturday,1,1
20396,Cultural,Hybrid,Finance,0.76,35,0,Tuesday,0,1
20397,Cultural,Offline,Finance,0.63,7,0,Saturday,1,1
20398,Training,Offline,HR,0.2,35,0,Wednesday,0,0
20399,Summit,Offline,Marketing,0.31,41,0,Thursday,0,0
20400,Webinar,Hybrid,Operations,0.46,27,0,Tuesday,0,1
20401,Seminar,Online,Operations,0.46,6,0,Saturday,1,1
20402,Workshop,Online,Marketing,0.18,3,1,Friday,0,0
20403,Summit,Hybrid,Finance,0.8,15,0,Sunday,1,1
20404,Summit,Online,HR,0.81,7,1,Saturday,1,1
20405,Training,Offline,Design,0.93,38,1,Wednesday,0,1
20406,Cultural,Offline,Marketing,0.74,42,1,Thursday,0,1
20407,Workshop,Online,Finance,0.14,60,0,Thursday,0,0
20408,Conference,Online,Marketing,0.74,0,0,Sunday,1,1
20409,Summit,Hybrid,Marketing,0.62,60,1,Sunday,1,0
20410,Cultural,Online,Design,0.57,24,1,Tuesday,0,1
20411,Cultural,Hybrid,Leadership,0.37,23,0,Sunday,1,1
20412,Cultural,Online,Sales,0.73,26,0,Wednesday,0,1
20413,Cultural,Offline,Design,0.32,52,0,Friday,0,0
20414,Summit,Online,HR,0.65,55,1,Saturday,1,1
20415,Workshop,Offline,Operations,0.73,57,1,Saturday,1,1
20416,Workshop,Hybrid,Marketing,0.64,49,0,Monday,0,0
20417,Summit,Offline,Finance,0.89,35,1,Wednesday,0,1
20418,Training,Online,Sales,0.37,56,0,Thursday,0,1
20419,Webinar,Offline,Leadership,0.88,43,0,Tuesday,0,1
20420,Webinar,Offline,Sales,0.81,33,1,Friday,0,1
20421,Summit,Online,HR,0.64,23,1,Monday,0,0
20422,Workshop,Online,Marketing,0.29,30,0,Tuesday,0,1
20423,Workshop,Online,Leadership,0.16,36,0,Tuesday,0,0
20424,Training,Hybrid,Leadership,0.17,33,0,Wednesday,0,0
20425,Webinar,Offline,Sales,0.39,18,0,Monday,0,0
20426,Cultural,Hybrid,Finance,0.97,33,1,Friday,0,1
20427,Meetup,Hybrid,Sales,0.7,53,0,Thursday,0,1
20428,Webinar,Online,Design,0.43,38,1,Tuesday,0,1
20429,Training,Hybrid,Engineering,0.44,21,0,Saturday,1,0
20430,Seminar,Offline,HR,0.83,50,1,Wednesday,0,1
20431,Webinar,Hybrid,Design,0.56,19,0,Thursday,0,1
20432,Cultural,Offline,HR,0.84,49,1,Monday,0,1
20433,Webinar,Hybrid,HR,0.26,30,0,Thursday,0,1
20434,Meetup,Offline,HR,0.99,43,0,Tuesday,0,1
20435,Conference,Offline,Marketing,0.84,42,0,Tuesday,0,0
20436,Seminar,Online,Marketing,0.87,21,0,Monday,0,1
20437,Sports,Offline,HR,0.44,3,1,Thursday,0,1
20438,Meetup,Offline,Engineering,0.24,3,0,Tuesday,0,0
20439,Meetup,Hybrid,Marketing,0.63,15,1,Friday,0,1
20440,Cultural,Online,HR,0.23,0,1,Sunday,1,1
20441,Meetup,Offline,Marketing,0.53,42,0,Friday,0,0
20442,Summit,Hybrid,HR,0.7,22,0,Friday,0,1
20443,Seminar,Online,HR,0.87,57,1,Tuesday,0,1
20444,Meetup,Hybrid,Engineering,0.17,14,0,Tuesday,0,0
20445,Summit,Offline,Engineering,0.29,36,0,Friday,0,0
20446,Cultural,Hybrid,Leadership,0.14,22,0,Tuesday,0,1
20447,Workshop,Offline,HR,0.22,39,0,Monday,0,0
20448,Webinar,Online,Leadership,0.58,3,0,Saturday,1,0
20449,Summit,Hybrid,Design,0.39,12,1,Sunday,1,1
20450,Workshop,Offline,Design,0.86,22,1,Wednesday,0,0
20451,Meetup,Hybrid,Leadership,0.55,58,0,Monday,0,0
20452,Meetup,Hybrid,Engineering,0.64,21,0,Wednesday,0,1
20453,Conference,Online,Marketing,0.84,56,0,Monday,0,0
20454,Cultural,Hybrid,Design,0.56,56,0,Wednesday,0,1
20455,Cultural,Online,Finance,0.78,36,0,Friday,0,1
20456,Conference,Online,Leadership,0.89,42,1,Sunday,1,1
20457,Webinar,Offline,Operations,0.76,60,1,Friday,0,1
20458,Conference,Offline,Finance,0.49,40,1,Friday,0,1
20459,Cultural,Online,Leadership,0.34,1,1,Saturday,1,0
20460,Conference,Offline,HR,0.2,36,1,Sunday,1,0
20461,Meetup,Online,Marketing,0.85,15,1,Tuesday,0,1
20462,Seminar,Offline,Marketing,0.48,21,0,Sunday,1,0
20463,Conference,Hybrid,Leadership,0.89,50,0,Wednesday,0,1
20464,Conference,Offline,Sales,0.43,36,0,Wednesday,0,1
20465,Workshop,Offline,Design,0.25,38,0,Monday,0,0
20466,Summit,Online,HR,0.19,13,0,Friday,0,0
20467,Workshop,Hybrid,Leadership,0.11,5,0,Friday,0,0
20468,Sports,Hybrid,Marketing,0.6,26,0,Sunday,1,1
20469,Cultural,Offline,Design,0.76,30,0,Sunday,1,1
20470,Webinar,Online,Finance,0.88,46,0,Sunday,1,1
20471,Cultural,Offline,Design,0.87,35,1,Sunday,1,1
20472,Webinar,Offline,HR,0.5,43,1,Saturday,1,0
20473,Sports,Hybrid,Marketing,0.24,32,0,Sunday,1,0
20474,Cultural,Online,Marketing,0.71,25,0,Monday,0,1
20475,Summit,Online,Finance,0.6,6,1,Saturday,1,1
20476,Workshop,Online,Engineering,0.68,22,0,Monday,0,0
20477,Training,Offline,Leadership,0.65,26,0,Monday,0,1
20478,Workshop,Offline,HR,0.71,3,1,Monday,0,0
20479,Cultural,Hybrid,Leadership,0.58,5,1,Saturday,1,1
20480,Workshop,Online,Finance,0.91,6,1,Wednesday,0,1
20481,Seminar,Online,Engineering,0.31,57,1,Tuesday,0,0
20482,Meetup,Online,Marketing,0.25,57,1,Tuesday,0,0
20483,Conference,Offline,HR,0.31,60,1,Friday,0,0
20484,Meetup,Online,Marketing,0.51,60,0,Monday,0,1
20485,Conference,Hybrid,Design,0.17,40,1,Wednesday,0,0
20486,Cultural,Hybrid,Marketing,0.43,44,0,Wednesday,0,1
20487,Cultural,Online,Finance,0.48,27,1,Friday,0,1
20488,Summit,Hybrid,Engineering,0.62,39,0,Monday,0,1
20489,Seminar,Hybrid,Engineering,0.32,13,0,Sunday,1,0
20490,Workshop,Offline,Sales,0.54,13,0,Sunday,1,0
20491,Summit,Online,Sales,0.68,0,0,Sunday,1,1
20492,Sports,Hybrid,Leadership,1.0,28,0,Monday,0,1
20493,Summit,Offline,Marketing,0.16,35,1,Friday,0,0
20494,Conference,Online,Sales,0.59,53,0,Sunday,1,0
20495,Workshop,Hybrid,HR,0.57,1,0,Saturday,1,1
20496,Summit,Offline,Leadership,0.72,49,1,Tuesday,0,1
20497,Conference,Hybrid,Leadership,0.7,24,0,Saturday,1,1
20498,Conference,Online,Marketing,0.98,25,1,Tuesday,0,1
20499,Webinar,Hybrid,Design,0.23,20,0,Thursday,0,0
20500,Webinar,Offline,Sales,0.91,17,1,Saturday,1,1
20501,Training,Online,HR,0.42,39,0,Wednesday,0,0
20502,Webinar,Offline,Engineering,0.87,25,1,Sunday,1,1
20503,Cultural,Online,Engineering,0.7,45,1,Monday,0,1
20504,Cultural,Offline,Engineering,0.55,1,1,Tuesday,0,0
20505,Conference,Online,Design,0.66,45,0,Thursday,0,0
20506,Workshop,Online,Operations,0.45,42,0,Wednesday,0,0
20507,Conference,Offline,HR,0.59,44,1,Sunday,1,1
20508,Seminar,Online,Engineering,0.59,43,0,Tuesday,0,0
20509,Cultural,Offline,Engineering,0.45,49,0,Tuesday,0,1
20510,Meetup,Offline,Sales,0.56,50,1,Wednesday,0,0
20511,Training,Online,Operations,0.79,39,1,Wednesday,0,1
20512,Workshop,Online,Finance,0.1,6,0,Saturday,1,1
20513,Workshop,Online,Finance,0.1,15,1,Sunday,1,0
20514,Summit,Online,Finance,0.38,17,0,Thursday,0,0
20515,Sports,Offline,Design,0.1,55,1,Thursday,0,0
20516,Seminar,Hybrid,Operations,0.31,19,0,Friday,0,1
20517,Webinar,Hybrid,Operations,0.98,42,0,Saturday,1,1
20518,Workshop,Hybrid,Leadership,0.44,20,0,Monday,0,1
20519,Cultural,Offline,Marketing,0.67,60,1,Wednesday,0,1
20520,Workshop,Hybrid,Design,0.43,29,0,Sunday,1,1
20521,Cultural,Offline,Engineering,0.52,16,0,Wednesday,0,1
20522,Seminar,Offline,HR,0.64,23,1,Saturday,1,1
20523,Meetup,Online,Design,0.92,14,1,Saturday,1,1
20524,Training,Offline,Operations,0.57,10,1,Wednesday,0,0
20525,Conference,Online,HR,0.5,37,0,Wednesday,0,1
20526,Seminar,Online,HR,0.51,13,1,Wednesday,0,1
20527,Conference,Offline,Operations,0.65,25,1,Wednesday,0,0
20528,Summit,Hybrid,HR,0.6,32,1,Friday,0,0
20529,Meetup,Offline,Engineering,0.88,14,0,Thursday,0,1
20530,Cultural,Offline,Leadership,0.43,37,0,Saturday,1,1
20531,Summit,Offline,Sales,0.48,49,0,Monday,0,1
20532,Meetup,Online,Engineering,0.52,0,1,Saturday,1,0
20533,Seminar,Hybrid,Leadership,0.47,25,0,Thursday,0,0
20534,Training,Online,HR,0.75,0,0,Friday,0,1
20535,Seminar,Hybrid,Leadership,0.58,0,1,Thursday,0,1
20536,Sports,Offline,Finance,0.28,8,1,Sunday,1,1
