event_id,event_name,event_type,mode,department,registrations,event_date,day_of_week,is_weekend,duration_hours,speaker_rating,reminder_sent,past_attendance_rate,weather,ticket_price,location_capacity,actual_attendance
11803,Event_11803,Sports,Online,Design,89,2022-09-09,Friday,0,4.2,1.7,1,0.63,Rainy,3.67,31,65
11804,Event_11804,Cultural,Online,Design,373,2024-01-27,Saturday,1,7.4,1.9,1,0.6,Snowy,133.17,189,340
11805,Event_11805,Meetup,Hybrid,Finance,248,2022-03-24,Thursday,0,5.9,2.9,0,0.37,Clear,51.83,80,90
11806,Event_11806,Training,Hybrid,Design,438,2023-04-24,Monday,0,6.6,1.6,1,0.41,Snowy,93.0,528,204
11807,Event_11807,Seminar,Offline,Finance,86,2022-10-28,Friday,0,2.2,3.5,1,0.55,Clear,53.68,675,48
11808,Event_11808,Workshop,Hybrid,Engineering,204,2022-05-01,Sunday,1,3.0,1.8,1,0.41,Clear,0,134,112
11809,Event_11809,Workshop,Hybrid,Sales,549,2023-03-04,Saturday,1,3.0,4.2,0,0.79,Snowy,49.37,463,514
11810,Event_11810,Summit,Hybrid,Sales,404,2023-01-20,Friday,0,0.7,2.1,0,0.47,Rainy,0,389,152
11811,Event_11811,Training,Hybrid,Marketing,88,2023-09-29,Friday,0,2.3,2.5,1,0.43,Snowy,16.5,515,38
11812,Event_11812,Seminar,Hybrid,HR,22,2023-12-04,Monday,0,0.9,4.1,1,0.31,Rainy,0,251,10
11813,Event_11813,Webinar,Offline,Operations,455,2023-01-06,Friday,0,2.7,1.4,0,0.49,Clear,136.65,448,264
11814,Event_11814,Training,Offline,Leadership,498,2022-12-29,Thursday,0,2.3,1.1,1,0.65,Stormy,0,111,115
11815,Event_11815,Cultural,Online,Engineering,275,2023-08-10,Thursday,0,6.5,2.7,1,0.88,Cloudy,0,785,266
11816,Event_11816,Seminar,Offline,Design,373,2023-02-01,Wednesday,0,5.4,4.1,1,0.52,Clear,125.36,292,226
11817,Event_11817,Conference,Offline,Finance,588,2023-02-25,Saturday,1,1.9,1.0,0,0.52,Snowy,19.3,59,59
11818,Event_11818,Webinar,Hybrid,HR,507,2023-12-17,Sunday,1,7.9,2.4,1,0.44,Cloudy,92.89,627,347
11819,Event_11819,Training,Online,Engineering,568,2023-12-16,Saturday,1,0.7,3.8,0,0.63,Cloudy,0,392,411
11820,Event_11820,Webinar,Hybrid,Engineering,51,2022-07-30,Saturday,1,6.7,4.3,0,0.57,Stormy,165.97,216,36
11821,Event_11821,Sports,Hybrid,Sales,52,2022-12-05,Monday,0,2.3,3.5,1,0.98,Snowy,84.71,204,54
11822,Event_11822,Sports,Hybrid,HR,428,2022-02-04,Friday,0,1.9,4.5,0,0.85,Snowy,44.03,308,403
11823,Event_11823,Meetup,Online,HR,145,2024-02-05,Monday,0,4.0,4.0,0,0.53,Clear,144.74,440,72
11824,Event_11824,Sports,Online,Finance,433,2022-04-28,Thursday,0,2.2,2.5,1,0.94,Cloudy,107.14,87,416
11825,Event_11825,Conference,Offline,Sales,578,2024-01-26,Friday,0,6.9,3.1,1,0.77,Stormy,125.18,266,269
11826,Event_11826,Seminar,Hybrid,Leadership,386,2023-06-07,Wednesday,0,7.7,3.4,1,0.72,Clear,17.94,527,302
11827,Event_11827,Seminar,Hybrid,Engineering,58,2022-08-27,Saturday,1,4.1,2.9,0,0.62,Snowy,171.65,566,45
11828,Event_11828,Summit,Online,Design,89,2024-03-07,Thursday,0,7.6,1.1,0,0.91,Rainy,0,304,77
11829,Event_11829,Seminar,Online,Leadership,483,2024-05-25,Saturday,1,5.1,1.7,1,0.4,Rainy,112.9,515,222
11830,Event_11830,Meetup,Offline,Finance,223,2023-03-14,Tuesday,0,2.8,4.2,1,0.95,Snowy,101.06,304,207
11831,Event_11831,Meetup,Online,Engineering,510,2023-09-07,Thursday,0,4.2,4.0,0,0.95,Snowy,76.88,532,480
11832,Event_11832,Workshop,Online,Operations,276,2023-08-27,Sunday,1,7.7,2.9,0,0.67,Rainy,72.04,197,187
11833,Event_11833,Webinar,Offline,Finance,299,2023-07-19,Wednesday,0,7.8,2.3,0,0.77,Stormy,148.94,315,259
11834,Event_11834,Webinar,Online,Design,173,2022-07-11,Monday,0,2.2,2.4,1,0.64,Clear,30.85,690,140
11835,Event_11835,Conference,Hybrid,Leadership,152,2022-07-31,Sunday,1,2.5,3.5,0,0.76,Snowy,108.29,251,125
11836,Event_11836,Sports,Online,Finance,314,2022-12-27,Tuesday,0,1.0,2.8,0,0.34,Cloudy,0,56,152
11837,Event_11837,Conference,Online,Engineering,393,2022-03-12,Saturday,1,0.6,2.7,0,0.42,Rainy,157.85,603,161
11838,Event_11838,Sports,Online,Design,513,2022-08-18,Thursday,0,5.2,4.1,0,0.86,Clear,77.62,569,485
11839,Event_11839,Seminar,Online,Sales,496,2023-10-21,Saturday,1,7.8,3.2,0,0.32,Rainy,97.19,496,160
11840,Event_11840,Workshop,Hybrid,Operations,405,2022-10-09,Sunday,1,0.9,1.9,1,0.6,Rainy,0,306,260
11841,Event_11841,Training,Offline,Marketing,131,2022-03-15,Tuesday,0,5.8,2.9,1,0.43,Snowy,0,97,61
11842,Event_11842,Seminar,Hybrid,Engineering,169,2024-05-20,Monday,0,5.0,3.7,1,0.78,Snowy,34.74,348,135
11843,Event_11843,Conference,Offline,Sales,118,2023-09-20,Wednesday,0,1.9,3.0,1,0.67,Snowy,124.04,139,87
11844,Event_11844,Sports,Offline,HR,437,2023-04-02,Sunday,1,6.6,2.1,1,0.74,Snowy,173.87,663,411
11845,Event_11845,Training,Hybrid,Engineering,257,2022-06-25,Saturday,1,7.1,2.6,0,0.76,Rainy,121.52,462,191
11846,Event_11846,Sports,Online,Sales,545,2023-12-14,Thursday,0,7.2,4.1,1,0.63,Rainy,8.85,679,427
11847,Event_11847,Workshop,Hybrid,HR,525,2023-10-16,Monday,0,6.2,1.7,0,0.75,Rainy,140.76,392,341
11848,Event_11848,Cultural,Hybrid,Finance,224,2023-12-14,Thursday,0,7.6,3.1,1,0.86,Clear,0,663,217
11849,Event_11849,Seminar,Online,Design,487,2023-10-10,Tuesday,0,0.7,1.4,0,0.4,Snowy,115.31,103,199
11850,Event_11850,Conference,Online,Operations,582,2022-10-07,Friday,0,1.6,1.2,0,0.86,Rainy,0,372,443
11851,Event_11851,Summit,Offline,Finance,52,2023-06-08,Thursday,0,7.9,4.4,0,0.78,Stormy,199.07,515,47
11852,Event_11852,Sports,Offline,Design,165,2024-05-13,Monday,0,6.1,4.7,0,0.64,Cloudy,41.17,197,143
11853,Event_11853,Training,Hybrid,Operations,273,2023-01-25,Wednesday,0,3.9,2.6,0,0.47,Clear,112.47,141,133
11854,Event_11854,Conference,Hybrid,Finance,537,2023-03-05,Sunday,1,4.3,2.9,1,0.85,Cloudy,0,336,513
11855,Event_11855,Seminar,Online,Engineering,70,2022-06-01,Wednesday,0,1.8,3.1,0,0.68,Clear,53.85,482,49
11856,Event_11856,Sports,Hybrid,Sales,185,2022-06-27,Monday,0,6.2,1.3,1,0.61,Stormy,0,348,145
11857,Event_11857,Training,Offline,HR,515,2023-09-15,Friday,0,2.1,2.0,1,0.81,Cloudy,61.9,270,269
11858,Event_11858,Training,Online,Engineering,50,2023-11-10,Friday,0,4.7,2.6,0,0.83,Stormy,148.83,543,36
11859,Event_11859,Sports,Hybrid,HR,403,2023-12-01,Friday,0,5.6,3.7,1,0.39,Cloudy,85.6,561,240
11860,Event_11860,Sports,Online,Marketing,212,2022-12-15,Thursday,0,3.0,2.8,1,0.92,Clear,0,308,201
11861,Event_11861,Seminar,Online,Design,218,2022-08-09,Tuesday,0,5.7,1.3,0,0.85,Stormy,0,43,182
11862,Event_11862,Seminar,Offline,Finance,305,2023-02-17,Friday,0,5.8,2.6,1,0.59,Stormy,147.42,225,192
11863,Event_11863,Meetup,Hybrid,Operations,387,2024-02-21,Wednesday,0,3.7,2.3,1,0.87,Stormy,61.02,375,360
11864,Event_11864,Webinar,Online,Design,57,2023-06-29,Thursday,0,6.9,3.7,0,0.51,Cloudy,36.26,144,38
11865,Event_11865,Workshop,Offline,Finance,575,2023-05-30,Tuesday,0,4.4,1.6,0,0.73,Rainy,97.83,214,215
11866,Event_11866,Sports,Offline,Marketing,483,2023-03-12,Sunday,1,7.7,3.2,1,0.47,Clear,0,349,346
11867,Event_11867,Webinar,Hybrid,Design,301,2022-06-02,Thursday,0,7.2,1.9,1,0.74,Stormy,57.03,137,268
11868,Event_11868,Webinar,Online,Engineering,390,2024-04-17,Wednesday,0,5.8,2.7,0,0.65,Stormy,0,357,290
11869,Event_11869,Cultural,Hybrid,HR,185,2023-12-21,Thursday,0,2.8,3.7,0,0.81,Stormy,69.3,381,180
11870,Event_11870,Seminar,Online,Design,334,2023-03-12,Sunday,1,7.5,2.0,0,0.6,Cloudy,100.05,166,231
11871,Event_11871,Conference,Online,HR,321,2023-11-09,Thursday,0,6.4,4.6,0,0.32,Rainy,75.72,217,85
11872,Event_11872,Workshop,Offline,Design,342,2023-09-22,Friday,0,6.3,2.5,0,0.33,Clear,0,774,107
11873,Event_11873,Workshop,Online,Sales,80,2023-04-17,Monday,0,3.4,2.1,0,0.33,Snowy,0,204,24
11874,Event_11874,Workshop,Online,Finance,337,2023-09-24,Sunday,1,1.7,5.0,1,0.46,Stormy,0,694,220
11875,Event_11875,Conference,Online,HR,585,2023-01-23,Monday,0,4.8,3.5,1,0.92,Cloudy,0,377,553
11876,Event_11876,Seminar,Hybrid,Design,344,2024-04-10,Wednesday,0,1.4,3.6,0,0.85,Snowy,164.8,78,288
11877,Event_11877,Webinar,Hybrid,Engineering,106,2023-08-15,Tuesday,0,4.6,3.6,0,0.96,Snowy,199.88,162,99
11878,Event_11878,Webinar,Offline,Engineering,570,2023-05-15,Monday,0,4.4,4.4,1,0.99,Cloudy,0,367,367
11879,Event_11879,Cultural,Online,Marketing,206,2023-07-27,Thursday,0,0.7,4.6,0,0.61,Snowy,0,315,167
11880,Event_11880,Meetup,Online,Engineering,267,2023-09-06,Wednesday,0,6.7,1.3,1,0.31,Cloudy,11.76,319,101
11881,Event_11881,Sports,Hybrid,HR,145,2022-11-06,Sunday,1,3.3,3.6,0,0.49,Snowy,70.22,51,103
11882,Event_11882,Sports,Offline,Finance,530,2022-07-20,Wednesday,0,3.9,1.6,0,0.47,Cloudy,86.41,521,332
11883,Event_11883,Summit,Online,Sales,45,2022-08-08,Monday,0,3.3,1.8,1,0.38,Clear,0,389,18
11884,Event_11884,Cultural,Online,Engineering,344,2022-11-08,Tuesday,0,4.7,2.2,1,0.48,Stormy,0,482,236
11885,Event_11885,Workshop,Online,Design,575,2023-07-03,Monday,0,0.5,4.4,1,0.36,Cloudy,127.21,628,262
11886,Event_11886,Training,Online,Finance,489,2022-05-22,Sunday,1,3.1,1.7,0,0.84,Rainy,87.04,473,415
11887,Event_11887,Cultural,Hybrid,Marketing,299,2023-04-06,Thursday,0,1.4,3.2,1,0.62,Snowy,0,330,243
11888,Event_11888,Sports,Online,Sales,229,2023-05-22,Monday,0,1.9,4.2,1,0.81,Stormy,0,376,219
11889,Event_11889,Meetup,Online,Design,514,2023-10-25,Wednesday,0,5.9,3.5,0,0.62,Stormy,22.15,51,313
11890,Event_11890,Meetup,Hybrid,Operations,364,2024-05-27,Monday,0,7.5,3.2,1,0.47,Clear,0,177,190
11891,Event_11891,Seminar,Hybrid,Design,558,2024-02-21,Wednesday,0,0.7,1.7,0,0.31,Cloudy,172.93,661,174
11892,Event_11892,Conference,Online,HR,493,2023-08-31,Thursday,0,1.6,2.8,1,0.49,Stormy,131.62,765,265
11893,Event_11893,Sports,Online,Leadership,436,2022-09-08,Thursday,0,1.4,2.0,1,0.32,Rainy,152.04,587,186
11894,Event_11894,Webinar,Offline,Finance,64,2023-01-11,Wednesday,0,4.3,2.8,0,0.46,Clear,0,84,36
11895,Event_11895,Training,Offline,Marketing,38,2024-05-01,Wednesday,0,3.9,4.6,0,0.33,Stormy,48.76,377,12
11896,Event_11896,Seminar,Online,Finance,22,2023-10-03,Tuesday,0,4.0,2.7,1,0.62,Stormy,71.43,477,9
11897,Event_11897,Seminar,Hybrid,Operations,412,2023-04-20,Thursday,0,2.7,3.2,1,0.88,Stormy,0,547,383
11898,Event_11898,Meetup,Online,Finance,434,2024-02-09,Friday,0,0.9,3.5,0,0.51,Clear,0,702,226
11899,Event_11899,Seminar,Online,Sales,583,2023-03-26,Sunday,1,5.7,4.8,1,0.73,Clear,0,374,537
11900,Event_11900,Webinar,Offline,Design,88,2022-03-10,Thursday,0,5.5,3.7,1,0.71,Rainy,38.27,716,70
11901,Event_11901,Cultural,Offline,Sales,298,2023-11-23,Thursday,0,4.1,3.2,1,0.76,Clear,10.83,479,285
11902,Event_11902,Webinar,Online,Sales,314,2023-12-09,Saturday,1,7.5,1.1,1,0.92,Clear,0,494,294
11903,Event_11903,Seminar,Hybrid,Operations,205,2023-09-21,Thursday,0,7.0,2.7,1,0.48,Rainy,173.89,214,83
11904,Event_11904,Training,Offline,Leadership,416,2023-09-07,Thursday,0,7.6,3.4,0,0.67,Stormy,0,711,275
11905,Event_11905,Conference,Online,Finance,139,2024-06-14,Friday,0,1.6,3.3,0,0.52,Cloudy,64.32,285,77
11906,Event_11906,Summit,Hybrid,Sales,56,2023-02-02,Thursday,0,4.1,3.5,0,0.43,Stormy,186.9,738,26
11907,Event_11907,Meetup,Hybrid,Design,58,2023-05-08,Monday,0,7.7,2.6,0,0.74,Clear,31.12,484,40
11908,Event_11908,Cultural,Offline,Finance,153,2022-10-07,Friday,0,6.1,3.1,0,0.52,Rainy,39.89,310,85
11909,Event_11909,Conference,Offline,Leadership,323,2023-09-06,Wednesday,0,7.3,3.9,1,0.84,Cloudy,0,424,286
11910,Event_11910,Meetup,Hybrid,HR,336,2023-06-06,Tuesday,0,3.4,2.9,0,0.98,Stormy,82.53,748,316
11911,Event_11911,Seminar,Online,Leadership,43,2022-03-19,Saturday,1,5.0,3.8,1,0.99,Cloudy,108.95,432,42
11912,Event_11912,Meetup,Hybrid,Marketing,68,2024-01-12,Friday,0,5.2,2.6,1,0.54,Snowy,0,211,42
11913,Event_11913,Webinar,Online,Sales,581,2024-05-21,Tuesday,0,6.0,3.1,1,0.38,Rainy,0,605,252
11914,Event_11914,Seminar,Offline,Engineering,438,2022-12-07,Wednesday,0,6.1,1.7,0,0.79,Snowy,112.91,302,298
11915,Event_11915,Seminar,Online,Leadership,308,2023-02-19,Sunday,1,4.5,3.8,0,0.47,Stormy,0,750,179
11916,Event_11916,Meetup,Online,Sales,546,2022-03-23,Wednesday,0,3.0,4.2,1,0.86,Cloudy,135.57,355,517
11917,Event_11917,Conference,Offline,Design,33,2022-05-22,Sunday,1,1.3,2.3,1,0.51,Snowy,0,423,16
11918,Event_11918,Meetup,Online,Sales,163,2024-02-27,Tuesday,0,3.1,2.3,0,0.81,Stormy,189.2,685,133
11919,Event_11919,Meetup,Hybrid,HR,108,2022-02-26,Saturday,1,0.8,3.8,0,0.96,Clear,103.54,428,103
11920,Event_11920,Training,Offline,Finance,56,2022-06-16,Thursday,0,5.8,2.5,0,0.44,Cloudy,0,780,29
11921,Event_11921,Sports,Online,Sales,299,2024-05-25,Saturday,1,6.6,4.8,0,0.6,Stormy,32.8,330,274
11922,Event_11922,Seminar,Offline,Marketing,469,2023-02-01,Wednesday,0,2.0,2.6,0,0.33,Stormy,0.2,391,158
11923,Event_11923,Webinar,Hybrid,Design,66,2023-12-09,Saturday,1,3.6,2.5,0,0.59,Stormy,0,289,48
11924,Event_11924,Webinar,Hybrid,Marketing,161,2023-02-28,Tuesday,0,7.6,1.0,0,0.58,Rainy,157.07,591,98
11925,Event_11925,Workshop,Online,Finance,335,2023-08-08,Tuesday,0,7.0,3.4,0,0.79,Clear,62.99,291,262
11926,Event_11926,Meetup,Offline,Leadership,378,2023-10-09,Monday,0,1.9,3.9,0,0.59,Stormy,0,454,223
11927,Event_11927,Workshop,Offline,Operations,132,2023-05-05,Friday,0,7.4,3.8,1,0.58,Rainy,74.2,351,67
11928,Event_11928,Cultural,Offline,HR,94,2024-02-11,Sunday,1,6.3,4.8,0,0.46,Rainy,80.0,93,64
11929,Event_11929,Webinar,Online,Finance,136,2022-11-26,Saturday,1,2.6,3.8,1,0.38,Rainy,0,714,68
11930,Event_11930,Meetup,Hybrid,Finance,447,2024-03-25,Monday,0,7.7,2.4,0,0.99,Cloudy,0,109,422
11931,Event_11931,Meetup,Offline,Sales,227,2024-03-20,Wednesday,0,3.8,2.7,0,0.39,Cloudy,142.17,538,83
11932,Event_11932,Meetup,Hybrid,HR,85,2022-08-22,Monday,0,5.0,4.6,1,0.43,Cloudy,0,111,49
11933,Event_11933,Webinar,Hybrid,Finance,390,2023-02-27,Monday,0,7.8,2.8,0,0.48,Stormy,19.64,275,224
11934,Event_11934,Meetup,Hybrid,Sales,515,2022-02-05,Saturday,1,6.0,4.9,0,0.58,Stormy,178.19,217,374
11935,Event_11935,Training,Online,Design,73,2023-10-24,Tuesday,0,7.3,1.3,1,0.44,Clear,146.12,726,33
11936,Event_11936,Conference,Online,Engineering,183,2024-05-19,Sunday,1,5.1,3.8,0,0.51,Snowy,136.63,624,107
11937,Event_11937,Meetup,Offline,Operations,473,2023-01-17,Tuesday,0,1.1,3.1,1,0.33,Clear,151.73,87,92
11938,Event_11938,Meetup,Online,Finance,317,2022-02-13,Sunday,1,1.2,1.8,0,0.76,Snowy,138.19,129,269
11939,Event_11939,Conference,Online,Sales,343,2022-12-28,Wednesday,0,5.3,1.2,0,0.31,Stormy,20.82,683,104
11940,Event_11940,Summit,Hybrid,HR,93,2024-01-25,Thursday,0,6.1,4.3,0,0.77,Snowy,0,708,80
11941,Event_11941,Meetup,Hybrid,Engineering,590,2023-04-02,Sunday,1,0.5,2.9,0,0.39,Cloudy,97.76,579,293
11942,Event_11942,Conference,Online,Finance,422,2024-05-17,Friday,0,7.7,3.7,0,0.85,Cloudy,0,453,362
11943,Event_11943,Summit,Online,Sales,388,2022-04-18,Monday,0,0.6,1.1,1,0.62,Stormy,0,393,256
11944,Event_11944,Conference,Offline,Leadership,161,2023-08-15,Tuesday,0,4.1,2.6,1,0.42,Clear,95.9,407,70
11945,Event_11945,Summit,Offline,Finance,462,2023-09-16,Saturday,1,7.0,2.7,0,0.51,Snowy,197.44,37,38
11946,Event_11946,Conference,Online,Design,173,2022-09-08,Thursday,0,4.3,3.4,0,0.64,Snowy,0,126,112
11947,Event_11947,Meetup,Online,Finance,116,2023-09-06,Wednesday,0,6.8,4.5,1,0.39,Snowy,0,729,56
11948,Event_11948,Meetup,Hybrid,Finance,48,2022-03-05,Saturday,1,6.6,1.6,0,0.87,Rainy,91.25,222,44
11949,Event_11949,Training,Hybrid,Operations,376,2022-03-15,Tuesday,0,4.0,4.6,1,0.76,Stormy,102.21,177,320
11950,Event_11950,Sports,Offline,HR,84,2024-03-12,Tuesday,0,6.6,3.9,1,0.58,Snowy,90.04,447,70
11951,Event_11951,Meetup,Offline,Design,360,2023-09-23,Saturday,1,2.5,3.0,0,0.69,Clear,0,239,237
11952,Event_11952,Workshop,Hybrid,Leadership,456,2022-07-03,Sunday,1,0.8,1.2,1,0.39,Clear,0,524,250
11953,Event_11953,Cultural,Hybrid,Finance,598,2022-07-19,Tuesday,0,5.9,2.9,1,0.87,Stormy,81.32,392,569
11954,Event_11954,Conference,Online,Operations,272,2022-12-07,Wednesday,0,6.9,1.9,1,0.51,Snowy,0,752,155
11955,Event_11955,Conference,Offline,HR,83,2023-02-14,Tuesday,0,2.6,5.0,0,0.94,Stormy,14.85,752,83
11956,Event_11956,Summit,Offline,Operations,256,2022-02-25,Friday,0,7.2,3.5,1,0.89,Rainy,30.89,451,210
11957,Event_11957,Sports,Hybrid,Sales,397,2022-02-26,Saturday,1,3.6,3.3,0,0.38,Cloudy,26.53,268,251
11958,Event_11958,Meetup,Offline,Engineering,39,2022-10-07,Friday,0,7.7,3.3,0,0.81,Snowy,0,657,28
11959,Event_11959,Meetup,Hybrid,Operations,153,2022-07-25,Monday,0,7.4,3.3,0,0.42,Cloudy,0,745,67
11960,Event_11960,Meetup,Offline,HR,581,2024-03-26,Tuesday,0,1.2,4.8,0,0.62,Snowy,192.02,548,391
11961,Event_11961,Webinar,Hybrid,Leadership,593,2022-04-14,Thursday,0,2.7,5.0,0,0.41,Snowy,166.79,374,334
11962,Event_11962,Summit,Online,Finance,374,2022-11-13,Sunday,1,2.4,2.6,1,0.5,Snowy,97.08,385,243
11963,Event_11963,Conference,Hybrid,Design,180,2023-03-24,Friday,0,7.5,2.2,0,0.51,Stormy,147.84,788,86
11964,Event_11964,Seminar,Hybrid,Marketing,343,2022-09-19,Monday,0,3.0,1.9,0,0.69,Cloudy,0,776,234
11965,Event_11965,Webinar,Online,Leadership,123,2022-01-16,Sunday,1,6.2,4.7,0,0.99,Snowy,0,50,114
11966,Event_11966,Webinar,Online,Operations,502,2022-09-29,Thursday,0,4.3,3.8,0,0.67,Clear,0,688,381
11967,Event_11967,Training,Offline,Finance,284,2023-10-21,Saturday,1,2.4,2.9,1,0.96,Rainy,88.04,289,266
11968,Event_11968,Summit,Hybrid,Operations,426,2023-10-12,Thursday,0,0.9,1.1,0,0.8,Cloudy,0,200,340
11969,Event_11969,Summit,Hybrid,Finance,593,2023-12-09,Saturday,1,1.1,2.7,1,0.59,Cloudy,142.99,341,443
11970,Event_11970,Summit,Online,Finance,113,2022-02-03,Thursday,0,5.5,1.7,1,0.65,Snowy,126.33,216,83
11971,Event_11971,Summit,Hybrid,Sales,479,2024-02-19,Monday,0,1.1,5.0,1,0.72,Cloudy,57.87,508,390
11972,Event_11972,Training,Hybrid,Marketing,595,2022-11-02,Wednesday,0,6.3,4.0,1,0.39,Snowy,95.5,146,257
11973,Event_11973,Cultural,Offline,Design,74,2023-01-17,Tuesday,0,4.2,3.7,1,0.64,Stormy,0,449,59
11974,Event_11974,Summit,Hybrid,Design,391,2024-03-09,Saturday,1,4.9,3.3,0,0.45,Rainy,48.91,130,177
11975,Event_11975,Seminar,Online,Finance,326,2023-07-16,Sunday,1,3.6,1.1,0,0.63,Rainy,0,280,200
11976,Event_11976,Meetup,Online,Operations,129,2023-01-28,Saturday,1,7.6,4.6,1,0.68,Cloudy,166.54,542,117
11977,Event_11977,Cultural,Offline,Marketing,145,2022-02-13,Sunday,1,3.8,2.7,0,0.34,Snowy,17.63,100,89
11978,Event_11978,Meetup,Offline,Design,141,2022-10-18,Tuesday,0,3.3,4.6,0,0.65,Cloudy,0,418,101
11979,Event_11979,Workshop,Hybrid,Engineering,130,2024-03-29,Friday,0,4.7,3.7,0,0.76,Snowy,0,332,100
11980,Event_11980,Sports,Online,Design,35,2022-01-26,Wednesday,0,1.1,4.8,0,0.42,Clear,150.66,655,26
11981,Event_11981,Cultural,Online,Sales,502,2022-12-24,Saturday,1,3.9,4.0,0,0.88,Cloudy,22.08,212,474
11982,Event_11982,Summit,Online,Marketing,236,2023-07-31,Monday,0,6.0,2.1,1,0.74,Rainy,116.06,264,165
11983,Event_11983,Seminar,Offline,Sales,190,2023-04-05,Wednesday,0,1.1,4.3,1,0.68,Snowy,0,323,143
11984,Event_11984,Conference,Hybrid,Design,489,2023-09-16,Saturday,1,3.7,2.3,0,0.4,Rainy,0,634,198
11985,Event_11985,Conference,Hybrid,Operations,91,2022-10-14,Friday,0,5.3,1.6,1,0.47,Cloudy,0,363,50
11986,Event_11986,Webinar,Offline,Design,352,2022-11-05,Saturday,1,6.4,3.8,1,0.42,Cloudy,175.22,565,230
11987,Event_11987,Conference,Online,Design,580,2023-05-01,Monday,0,4.7,3.6,1,0.93,Snowy,151.98,799,550
11988,Event_11988,Training,Hybrid,Operations,204,2023-08-04,Friday,0,6.0,2.4,1,0.76,Clear,68.46,481,162
11989,Event_11989,Webinar,Offline,HR,315,2024-03-05,Tuesday,0,6.7,4.5,1,0.39,Rainy,179.78,554,159
11990,Event_11990,Training,Online,Leadership,426,2022-03-12,Saturday,1,2.3,3.2,1,0.66,Rainy,134.73,213,300
11991,Event_11991,Meetup,Online,Leadership,459,2023-12-08,Friday,0,7.6,4.4,0,0.93,Stormy,25.8,394,431
11992,Event_11992,Training,Online,Design,344,2022-02-14,Monday,0,1.1,4.6,0,0.64,Stormy,12.35,713,241
11993,Event_11993,Meetup,Online,Finance,595,2023-07-16,Sunday,1,5.2,3.8,0,0.69,Clear,0,659,470
11994,Event_11994,Summit,Online,Sales,115,2022-05-08,Sunday,1,0.8,2.1,1,0.78,Cloudy,136.35,402,108
11995,Event_11995,Summit,Offline,Sales,53,2023-04-24,Monday,0,3.4,4.9,1,0.87,Rainy,186.32,362,50
11996,Event_11996,Webinar,Online,HR,156,2023-02-04,Saturday,1,5.8,1.6,0,0.93,Snowy,138.24,361,153
11997,Event_11997,Training,Hybrid,Marketing,270,2024-06-06,Thursday,0,3.9,4.6,1,0.9,Snowy,0,383,251
11998,Event_11998,Seminar,Offline,Marketing,592,2022-12-02,Friday,0,7.4,3.3,0,0.68,Clear,0,454,397
11999,Event_11999,Conference,Offline,Sales,206,2023-03-22,Wednesday,0,7.0,4.9,1,0.77,Rainy,0,445,162
12000,Event_12000,Meetup,Offline,Finance,139,2023-03-16,Thursday,0,1.9,4.8,1,0.98,Cloudy,0,531,134
12001,Event_12001,Meetup,Online,Design,358,2023-11-28,Tuesday,0,6.0,2.4,1,0.66,Rainy,110.65,427,221
12002,Event_12002,Conference,Online,Finance,381,2022-03-04,Friday,0,4.4,3.7,1,0.44,Cloudy,0,484,187
12003,Event_12003,Summit,Hybrid,Sales,225,2024-02-07,Wednesday,0,5.7,2.1,1,0.96,Clear,98.65,180,214
12004,Event_12004,Conference,Online,Operations,514,2022-06-03,Friday,0,2.2,3.3,0,0.39,Rainy,6.22,106,149
12005,Event_12005,Workshop,Online,Engineering,98,2023-02-22,Wednesday,0,2.8,1.4,1,0.51,Snowy,99.89,132,54
12006,Event_12006,Conference,Offline,Finance,65,2024-03-27,Wednesday,0,3.9,4.2,1,0.52,Rainy,0,607,33
12007,Event_12007,Seminar,Offline,Marketing,50,2024-05-29,Wednesday,0,1.0,2.8,0,0.8,Clear,159.17,185,37
12008,Event_12008,Training,Online,Finance,107,2022-08-13,Saturday,1,3.6,1.2,1,0.76,Rainy,86.68,206,88
12009,Event_12009,Summit,Offline,Engineering,64,2024-02-05,Monday,0,6.4,1.8,0,0.52,Stormy,73.01,439,29
12010,Event_12010,Conference,Offline,Operations,212,2024-02-19,Monday,0,3.1,1.0,1,0.33,Cloudy,0,504,78
12011,Event_12011,Conference,Online,Sales,228,2023-11-20,Monday,0,3.6,2.2,0,0.48,Stormy,74.4,616,106
12012,Event_12012,Webinar,Hybrid,Sales,393,2023-06-26,Monday,0,0.9,4.4,1,0.75,Cloudy,0,204,371
12013,Event_12013,Meetup,Offline,Leadership,496,2023-07-21,Friday,0,6.8,2.2,0,0.38,Rainy,171.61,208,142
12014,Event_12014,Webinar,Hybrid,Design,152,2022-04-07,Thursday,0,4.7,4.9,1,0.32,Rainy,0,294,61
12015,Event_12015,Meetup,Offline,Engineering,502,2024-06-15,Saturday,1,3.3,2.3,0,0.41,Rainy,61.68,307,203
12016,Event_12016,Meetup,Offline,Leadership,132,2023-02-12,Sunday,1,4.3,1.1,1,0.7,Cloudy,0,642,111
12017,Event_12017,Conference,Hybrid,Design,514,2024-02-03,Saturday,1,6.7,3.4,1,0.91,Rainy,185.79,490,486
12018,Event_12018,Training,Hybrid,Finance,592,2023-04-03,Monday,0,3.2,4.9,0,0.84,Stormy,86.52,183,526
12019,Event_12019,Meetup,Offline,Finance,595,2024-05-12,Sunday,1,4.8,4.9,1,0.81,Clear,187.62,410,411
